2024-10-10 23:21:18,524 - INFO - Starting audio classification...
2024-10-10 23:21:19,221 - INFO - train_sm/Oneshots/Drums/Kick/02- Bass Drum Soft.wav | Classification: One-Shot | Transients: 1 | Duration: 0.14s | ZCR: 0.014323 | Spectral Flatness: 0.000074 | RMS: 0.221491
2024-10-10 23:21:19,226 - INFO - train_sm/Oneshots/Drums/Kick/01 AT Hypnosis Kick - Drive A#.wav | Classification: One-Shot | Transients: 2 | Duration: 0.50s | ZCR: 0.004994 | Spectral Flatness: 0.172556 | RMS: 0.168494
2024-10-10 23:21:19,232 - INFO - train_sm/Oneshots/Drums/Kick/- 60 Kick Block.wav | Classification: One-Shot | Transients: 1 | Duration: 0.34s | ZCR: 0.003288 | Spectral Flatness: 0.000022 | RMS: 0.312237
2024-10-10 23:21:19,243 - INFO - train_sm/Oneshots/Drums/Kick/+ Kick 1.wav | Classification: One-Shot | Transients: 2 | Duration: 1.21s | ZCR: 0.484696 | Spectral Flatness: 0.060796 | RMS: 0.035054
2024-10-10 23:21:19,253 - INFO - train_sm/Oneshots/Drums/Kick/- 68 Kick Analog.wav | Classification: One-Shot | Transients: 1 | Duration: 0.36s | ZCR: 0.002804 | Spectral Flatness: 0.000005 | RMS: 0.279938
2024-10-10 23:21:19,262 - INFO - train_sm/Oneshots/Drums/Kick/- Kick 7.wav | Classification: One-Shot | Transients: 0 | Duration: 1.29s | ZCR: 0.331970 | Spectral Flatness: 0.056820 | RMS: 0.064014
2024-10-10 23:21:19,273 - INFO - train_sm/Oneshots/Drums/Kick/- Kick 6.wav | Classification: One-Shot | Transients: 0 | Duration: 1.27s | ZCR: 0.359863 | Spectral Flatness: 0.051939 | RMS: 0.044443
2024-10-10 23:21:19,336 - INFO - train_sm/Oneshots/Drums/Kick/011 TR808 Kick1.wav | Classification: One-Shot | Transients: 0 | Duration: 3.80s | ZCR: 0.008220 | Spectral Flatness: 0.001288 | RMS: 0.122055
2024-10-10 23:21:19,358 - INFO - train_sm/Oneshots/Drums/Kick/+ Kick Linn.wav | Classification: One-Shot | Transients: 0 | Duration: 1.07s | ZCR: 0.360604 | Spectral Flatness: 0.070228 | RMS: 0.027117
2024-10-10 23:21:19,369 - INFO - train_sm/Oneshots/Drums/Kick/02 AT Hypnosis Kick - Solid A.wav | Classification: One-Shot | Transients: 0 | Duration: 0.50s | ZCR: 0.003362 | Spectral Flatness: 0.083046 | RMS: 0.158441
